Date,URL_Identifier,Card_ID,Card_Name,Price
2026-07-14,eb01,EB01-001,ガンダムアストレイ レッドフレーム改（EX）,220
2026-07-14,eb01,EB01-001,ガンダムアストレイ レッドフレーム改（EX）(パラレル),1480
2026-07-14,eb01,EB01-002,Hi-νガンダム（EX）,420
2026-07-14,eb01,EB01-002,Hi-νガンダム（EX）(パラレル),3480
2026-07-14,eb01,EB01-003,ナラティブガンダムA装備（EX）,80
2026-07-14,eb01,EB01-003,ナラティブガンダムA装備（EX）(パラレル),580
2026-07-14,eb01,EB01-004,ガンダム・バルバトスルプスレクス（EX）,80
2026-07-14,eb01,EB01-004,ガンダム・バルバトスルプスレクス（EX）(パラレル),1980
2026-07-14,eb01,EB01-005,Zガンダム3号機P2型,80
2026-07-14,eb01,EB01-006,ガンダムアストレイ ゴールドフレーム天,50
2026-07-14,eb01,EB01-006,ガンダムアストレイ ゴールドフレーム天(パラレル),780
2026-07-14,eb01,EB01-007,ガンダムTR-1［ヘイズル・ラー］,50
2026-07-14,eb01,EB01-008,ガンダムデルタカイ,50
2026-07-14,eb01,EB01-009,フルアーマー・ガンダム（サンダーボルト版）（EX）,50
2026-07-14,eb01,EB01-009,フルアーマー・ガンダム（サンダーボルト版）（EX）(パラレル),980
2026-07-14,eb01,EB01-010,ガンダム・バルバトス（第6形態）,50
2026-07-14,eb01,EB01-011,ビギニングガンダム,30
2026-07-14,eb01,EB01-012,ドム・バインニヒツ,30
2026-07-14,eb01,EB01-013,赤いガンダム,30
2026-07-14,eb01,EB01-014,グフ・ヴィジャンタ,50
2026-07-14,eb01,EB01-015,試作アッシマーTR-3［キハール］,30
2026-07-14,eb01,EB01-016,トルネードガンダム,30
2026-07-14,eb01,EB01-017,ハロ,30
2026-07-14,eb01,EB01-018,ガンダムアストレイ ブルーフレーム セカンドL,30
2026-07-14,eb01,EB01-019,ガンダム・ピクシー,30
2026-07-14,eb01,EB01-020,ガンダムMk-III,30
2026-07-14,eb01,EB01-021,ビルドストライクガンダム（フルパッケージ）（EX）,320
2026-07-14,eb01,EB01-021,ビルドストライクガンダム（フルパッケージ）（EX）(パラレル),1480
2026-07-14,eb01,EB01-022,ガンダムエクシア（EX）,320
2026-07-14,eb01,EB01-022,ガンダムエクシア（EX）(パラレル),1780
2026-07-14,eb01,EB01-023,ル・シーニュ（EX）,80
2026-07-14,eb01,EB01-023,ル・シーニュ（EX）(パラレル),680
2026-07-14,eb01,EB01-024,GQuuuuuuX（オメガ・サイコミュ起動時）,80
2026-07-14,eb01,EB01-025,トールギスII,80
2026-07-14,eb01,EB01-025,トールギスII(パラレル),780
2026-07-14,eb01,EB01-026,ガンダム・アスタロトオリジン,50
2026-07-14,eb01,EB01-027,トールギス,50
2026-07-14,eb01,EB01-028,ガンダムプルトーネ,50
2026-07-14,eb01,EB01-029,ガンダム・アスタロトリナシメント（EX）,50
2026-07-14,eb01,EB01-030,ビグ・ラング,50
2026-07-14,eb01,EB01-031,オッゴ,30
2026-07-14,eb01,EB01-032,ガンダムEz8 ハイモビリティカスタム,180
2026-07-14,eb01,EB01-033,トーラス（サンクキングダム仕様）,30
2026-07-14,eb01,EB01-034,ガンダム・ルブリス・ウル,30
2026-07-14,eb01,EB01-035,ガンダム・ルブリス・ソーン,30
2026-07-14,eb01,EB01-036,ダリルバルデ,30
2026-07-14,eb01,EB01-037,ヅダ（1番機）,30
2026-07-14,eb01,EB01-038,G-セルフ,30
2026-07-14,eb01,EB01-039,ライジングフリーダムガンダム,30
2026-07-14,eb01,EB01-040,ガンダムエピオン,30
2026-07-14,eb01,EB01-041,ストライクフリーダムガンダム（EX）,500
2026-07-14,eb01,EB01-041,ストライクフリーダムガンダム（EX）(パラレル),3980
2026-07-14,eb01,EB01-042,サイコ・ハロ （EX）,420
2026-07-14,eb01,EB01-042,サイコ・ハロ （EX）(パラレル),2480
2026-07-14,eb01,EB01-043,ブルーディスティニー1号機（EX）,80
2026-07-14,eb01,EB01-043,ブルーディスティニー1号機（EX）(パラレル),580
2026-07-14,eb01,EB01-044,ジャスティスガンダム（EX）,80
2026-07-14,eb01,EB01-044,ジャスティスガンダム（EX）(パラレル),680
2026-07-14,eb01,EB01-045,サイコ・ザク（EX）,80
2026-07-14,eb01,EB01-045,サイコ・ザク（EX）(パラレル),780
2026-07-14,eb01,EB01-046,ストライカー・カスタム（EX）,50
2026-07-14,eb01,EB01-046,ストライカー・カスタム（EX）(パラレル),1780
2026-07-14,eb01,EB01-047,キャスバル専用ガンダム,50
2026-07-14,eb01,EB01-048,Sガンダム,50
2026-07-14,eb01,EB01-049,ペイルライダー（陸戦重装仕様）,50
2026-07-14,eb01,EB01-050,サイコロガンダム,50
2026-07-14,eb01,EB01-051,ゼーゴック,30
2026-07-14,eb01,EB01-052,ヒルドルブ,30
2026-07-14,eb01,EB01-053,ガンダム試作0号機,30
2026-07-14,eb01,EB01-054,ギャプランTR-5［フライルー］1号機,320
2026-07-14,eb01,EB01-055,ドム・グロウスバイル,30
2026-07-14,eb01,EB01-056,ガンダムジェミナス01,180
2026-07-14,eb01,EB01-057,ガンダムジェミナス02,30
2026-07-14,eb01,EB01-058,エクストリームガンダム,30
2026-07-14,eb01,EB01-059,サイコ・ザク,30
2026-07-14,eb01,EB01-060,ガンダムアクエリアス,30
2026-07-14,eb01,EB01-061,エリス・クロード,80
2026-07-14,eb01,EB01-062,ヨナ・バシュタ,50
2026-07-14,eb01,EB01-063,イオ・フレミング,30
2026-07-14,eb01,EB01-064,ロンド・ギナ・サハク,30
2026-07-14,eb01,EB01-065,メイア・シヴァ,80
2026-07-14,eb01,EB01-066,レイジ,50
2026-07-14,eb01,EB01-067,アスナ・エルマリート,30
2026-07-14,eb01,EB01-068,シャル・アクスティカ,30
2026-07-14,eb01,EB01-069,ビサイド・ペイン,80
2026-07-14,eb01,EB01-070,ダリル・ローレンツ,50
2026-07-14,eb01,EB01-071,イットウ・ツルギ,30
2026-07-14,eb01,EB01-072,ユウ・カジマ,30
2026-07-14,eb01,EB01-073,キャラリクエスト,80
2026-07-14,eb01,EB01-074,エターナルロード,50
2026-07-14,eb01,EB01-075,強敵襲来,30
2026-07-14,eb01,EB01-076,ガーベラ・ストレート,30
2026-07-14,eb01,EB01-077,マスターリーグ開幕,80
2026-07-14,eb01,EB01-078,プレミアムガシャ,50
2026-07-14,eb01,EB01-079,オプションパーツ,30
2026-07-14,eb01,EB01-080,シュツルム・ファウスト,30
2026-07-14,eb01,EB01-081,MAP兵器,80
2026-07-14,eb01,EB01-082,戦艦巡航,50
2026-07-14,eb01,EB01-083,SP化チップ,30
2026-07-14,eb01,EB01-084,30cm砲（APFSDS弾）,30
2026-07-14,eb01,EB01-085,クーデリア・藍那・バーンスタイン＆イサリビ,50
2026-07-14,eb01,EB01-086,キシリア・ザビ＆グワジン,30
2026-07-14,eb01,EB01-087,マリナ・イスマイール＆プトレマイオス2,50
2026-07-14,eb01,EB01-088,ミオリネ・レンブラン＆学園艦,30
2026-07-14,eb01,EB01-089,ラクス・クライン＆エターナル,50
2026-07-14,eb01,EB01-090,ティファ・アディール＆フリーデン,30
2026-07-14,eb01,ST10-006,フェニックスガンダム（能力解放）（EX）(パラレル),59800
2026-07-14,exbp-100,EXBP-001,EXベース(ガンダム),3480
2026-07-14,exbp-100,EXBP-002,EXベース(ストライクガンダム),680
2026-07-14,exbp-100,EXBP-003,EXベース(THE GUNDAM BASE コラボレーション2025),500
2026-07-14,exbp-100,EXBP-004,EXベース(ザクII(シャア・アズナブル機)),2980
2026-07-14,exbp-100,EXBP-005,EXベース(ガンダム BCGFest 25-26 Ver.),500
2026-07-14,exbp-100,EXBP-006,EXベース(ガンダム),120
2026-07-14,exbp-100,EXBP-007,EXベース(ユニコーンガンダム(デストロイモード)),120
2026-07-14,exbp-100,EXBP-008,EXベース(フリーダムガンダム),120
2026-07-14,exbp-100,EXBP-009,EXベース(ガンダム・エアリアル),120
2026-07-14,exbp-100,EXBP-010,EXベース(GQuuuuuuX(ジークアクス)),120
2026-07-14,exbp-100,EXBP-011,EXベース(ガンダム・端白星),1980
2026-07-14,exbp-100,EXBP-018,EXベース(Ξガンダム),1480
2026-07-14,exbp-100,EXBP-019,EXベース(フォースインパルスガンダム),1280
2026-07-14,exbp-100,EXBP-020,EXベース(トールギス),120
2026-07-14,exbp-100,EXBP-021,EXベース(ユニコーンガンダム(デストロイモード)),320
2026-07-14,exbp-100,EXBP-022,EXベース(クシャトリヤ),220
2026-07-14,exbp-100,EXBP-023,EXベース(ガンダム・バルバトス),320
2026-07-14,exbp-100,EXBP-024,EXベース(ガンダム・エアリアル),220
2026-07-14,exrp-100,EXRP-001,EXリソース(リリーナ),1780
2026-07-14,exrp-100,EXRP-002,EXリソース(ラクス・クライン),3480
2026-07-14,exrp-100,EXRP-003,EXリソース(スレッタ＆ミオリネ),17800
2026-07-14,exrp-100,EXRP-004,EXリソース(クーデリア・藍那・バーンスタイン),12800
2026-07-14,exrp-100,EXRP-005,EXリソース(アトラ・ミクスタ),3480
2026-07-14,exrp-100,EXRP-006,EXリソース(ラフタ・フランクランド),3980
2026-07-14,exrp-100,EXRP-007,EXリソース(フミタン・アドモス＆クーデリア・藍那・バーンスタイン),1980
2026-07-14,exrp-100,EXRP-008,EXリソース(アルミリア・ボードウィン),1480
2026-07-14,exrp-100,EXRP-009,EXリソース(アマテ・ユズリハ(マチュ)),6980
2026-07-14,exrp-100,EXRP-010,EXリソース(ニャアン),5980
2026-07-14,exrp-100,EXRP-011,EXリソース(コモリ・ハーコート),1980
2026-07-14,exrp-100,EXRP-012,EXリソース(シイコ・スガイ),2480
2026-07-14,exrp-100,EXRP-013,EXリソース(ドゥー・ムラサメ),2980
2026-07-14,gd01,GD01-001,ガンダム,220
2026-07-14,gd01,GD01-001,ガンダム(パラレル),128000
2026-07-14,gd01,GD01-001,ガンダム(パラレル),980
2026-07-14,gd01,GD01-002,ユニコーンガンダム（デストロイモード）,420
2026-07-14,gd01,GD01-002,ユニコーンガンダム（デストロイモード）(パラレル),2480
2026-07-14,gd01,GD01-003,ユニコーンガンダム2号機 バンシィ（デストロイモード）,220
2026-07-14,gd01,GD01-003,ユニコーンガンダム2号機 バンシィ（デストロイモード）(パラレル),1480
2026-07-14,gd01,GD01-004,ガンキャノン(GD01収録),80
2026-07-14,gd01,GD01-005,ユニコーンガンダム（ユニコーンモード）(GD01収録),80
2026-07-14,gd01,GD01-005,ユニコーンガンダム（ユニコーンモード）(パラレル)(GD01収録),1480
2026-07-14,gd01,GD01-006,デルタプラス,180
2026-07-14,gd01,GD01-006,デルタプラス(パラレル),1980
2026-07-14,gd01,GD01-007,エアリーズ（ノイン機）,80
2026-07-14,gd01,GD01-008,ガンタンク(GD01収録),80
2026-07-14,gd01,GD01-009,Gファイター(GD01収録),50
2026-07-14,gd01,GD01-010,ユニコーンガンダム2号機 バンシィ（ユニコーンモード）,80
2026-07-14,gd01,GD01-011,ロト(GD01収録),50
2026-07-14,gd01,GD01-012,リーオー（ゼクス機）,50
2026-07-14,gd01,GD01-013,ガンダム(GD01収録),30
2026-07-14,gd01,GD01-014,Gスカイ・イージー,30
2026-07-14,gd01,GD01-015,ボール(GD01収録),30
2026-07-14,gd01,GD01-016,ジェガン(GD01収録),30
2026-07-14,gd01,GD01-017,スタークジェガン,30
2026-07-14,gd01,GD01-018,リゼル(GD01収録),120
2026-07-14,gd01,GD01-019,バイアラン・カスタム,50
2026-07-14,gd01,GD01-020,アンクシャ,80
2026-07-14,gd01,GD01-021,パイシーズ,30
2026-07-14,gd01,GD01-022,キャンサー,30
2026-07-14,gd01,GD01-023,シャア専用ゲルググ,320
2026-07-14,gd01,GD01-023,シャア専用ゲルググ(パラレル),980
2026-07-14,gd01,GD01-024,ウイングガンダムゼロ,1980
2026-07-14,gd01,GD01-024,ウイングガンダムゼロ(パラレル),12800
2026-07-14,gd01,GD01-025,ガンダムデスサイズ,220
2026-07-14,gd01,GD01-025,ガンダムデスサイズ(パラレル),1980
2026-07-14,gd01,GD01-026,ザクII（シャア・アズナブル機）(GD01収録),80
2026-07-14,gd01,GD01-027,ビグ・ザム,80
2026-07-14,gd01,GD01-027,ビグ・ザム(パラレル),580
2026-07-14,gd01,GD01-028,ガンダムサンドロック(GD01収録),80
2026-07-14,gd01,GD01-029,シェンロンガンダム,80
2026-07-14,gd01,GD01-029,シェンロンガンダム(パラレル),1480
2026-07-14,gd01,GD01-030,リック・ドム(GD01収録),120
2026-07-14,gd01,GD01-031,ゲルググ(GD01収録),50
2026-07-14,gd01,GD01-032,ギャン,80
2026-07-14,gd01,GD01-033,ガンダムデスサイズ,50
2026-07-14,gd01,GD01-034,ガンダムヘビーアームズ(GD01収録),50
2026-07-14,gd01,GD01-035,ザクII,80
2026-07-14,gd01,GD01-036,グフ,30
2026-07-14,gd01,GD01-037,ゴッグ,30
2026-07-14,gd01,GD01-038,アッザム,50
2026-07-14,gd01,GD01-039,ドップ,30
2026-07-14,gd01,GD01-040,ウイングガンダム(GD01収録),30
2026-07-14,gd01,GD01-041,シェンロンガンダム(GD01収録),30
2026-07-14,gd01,GD01-042,リーオー（デュオ機）,30
2026-07-14,gd01,GD01-043,マグアナック（ラシード機）,30
2026-07-14,gd01,GD01-044,クシャトリヤ,1480
2026-07-14,gd01,GD01-044,クシャトリヤ(パラレル),4980
2026-07-14,gd01,GD01-045,デュエルガンダム アサルトシュラウド,220
2026-07-14,gd01,GD01-045,デュエルガンダム アサルトシュラウド(パラレル),580
2026-07-14,gd01,GD01-046,バスターガンダム,180
2026-07-14,gd01,GD01-046,バスターガンダム(パラレル),580
2026-07-14,gd01,GD01-047,シャンブロ,80
2026-07-14,gd01,GD01-047,シャンブロ(パラレル),420
2026-07-14,gd01,GD01-048,ザクI・スナイパータイプ,80
2026-07-14,gd01,GD01-049,ブリッツガンダム,80
2026-07-14,gd01,GD01-050,ラゴゥ,80
2026-07-14,gd01,GD01-050,ラゴゥ(パラレル),780
2026-07-14,gd01,GD01-051,クシャトリヤ,50
2026-07-14,gd01,GD01-052,ギラ・ズール（親衛隊機）,50
2026-07-14,gd01,GD01-053,ギラ・ドーガ（重武装仕様）,50
2026-07-14,gd01,GD01-054,デュエルガンダム,80
2026-07-14,gd01,GD01-055,バクゥ,50
2026-07-14,gd01,GD01-056,ギラ・ドーガ（袖付き仕様）,30
2026-07-14,gd01,GD01-057,ドライセン（袖付き仕様）,30
2026-07-14,gd01,GD01-058,ガルスK,30
2026-07-14,gd01,GD01-059,ゼー・ズール,30
2026-07-14,gd01,GD01-060,ザク・マリナー,30
2026-07-14,gd01,GD01-061,ザウート,30
2026-07-14,gd01,GD01-062,グーン,30
2026-07-14,gd01,GD01-063,ゾノ,50
2026-07-14,gd01,GD01-064,ディン,30
2026-07-14,gd01,GD01-065,フリーダムガンダム,680
2026-07-14,gd01,GD01-065,フリーダムガンダム(パラレル),3980
2026-07-14,gd01,GD01-066,ジャスティスガンダム,1780
2026-07-14,gd01,GD01-066,ジャスティスガンダム(パラレル),4980
2026-07-14,gd01,GD01-067,ガンダム・エアリアル（改修型）,320
2026-07-14,gd01,GD01-067,ガンダム・エアリアル（改修型）(パラレル),79800
2026-07-14,gd01,GD01-067,ガンダム・エアリアル（改修型）(パラレル),3980
2026-07-14,gd01,GD01-068,パーフェクトストライクガンダム(GD01収録),120
2026-07-14,gd01,GD01-069,ストライクルージュ,80
2026-07-14,gd01,GD01-069,ストライクルージュ(パラレル),980
2026-07-14,gd01,GD01-070,ガンダム・エアリアル(GD01収録),80
2026-07-14,gd01,GD01-071,ガンダム・ファラクト,120
2026-07-14,gd01,GD01-071,ガンダム・ファラクト(パラレル),580
2026-07-14,gd01,GD01-072,ランチャーストライクガンダム(GD01収録),50
2026-07-14,gd01,GD01-073,ソードストライクガンダム,120
2026-07-14,gd01,GD01-074,デミトレーナー チュチュ専用機,80
2026-07-14,gd01,GD01-075,ダリルバルデ(GD01収録),50
2026-07-14,gd01,GD01-076,ミカエリス(GD01収録),50
2026-07-14,gd01,GD01-077,ストライクガンダム(GD01収録),30
2026-07-14,gd01,GD01-078,ミストラル,30
2026-07-14,gd01,GD01-079,スカイグラスパー,30
2026-07-14,gd01,GD01-080,スカイグラスパー（カガリ機）,30
2026-07-14,gd01,GD01-081,M1アストレイ(GD01収録),30
2026-07-14,gd01,GD01-082,ガンダム・エアリアル（ミラソウル社製フライトユニット装備）,50
2026-07-14,gd01,GD01-083,ディランザ グエル専用機,30
2026-07-14,gd01,GD01-084,ベギルペンデ,30
2026-07-14,gd01,GD01-085,デミギャリソン,30
2026-07-14,gd01,GD01-086,ガンダム・ルブリス,320
2026-07-14,gd01,GD01-087,セイラ・マス,80
2026-07-14,gd01,GD01-087,セイラ・マス(パラレル),1280
2026-07-14,gd01,GD01-088,バナージ・リンクス(GD01収録),50
2026-07-14,gd01,GD01-089,リディ・マーセナス(GD01収録),30
2026-07-14,gd01,GD01-090,デュオ・マックスウェル,80
2026-07-14,gd01,GD01-090,デュオ・マックスウェル(パラレル),1480
2026-07-14,gd01,GD01-091,張五飛(GD01収録),50
2026-07-14,gd01,GD01-092,マ・クベ,30
2026-07-14,gd01,GD01-093,マリーダ・クルス,220
2026-07-14,gd01,GD01-093,マリーダ・クルス(パラレル),5980
2026-07-14,gd01,GD01-094,イザーク・ジュール,50
2026-07-14,gd01,GD01-095,ディアッカ・エルスマン,30
2026-07-14,gd01,GD01-096,カガリ・ユラ・アスハ,80
2026-07-14,gd01,GD01-096,カガリ・ユラ・アスハ(パラレル),3480
2026-07-14,gd01,GD01-097,グエル・ジェターク(GD01収録),50
2026-07-14,gd01,GD01-098,エラン・ケレス（強化人士4号）,30
2026-07-14,gd01,GD01-099,迎撃命令(GD01収録),80
2026-07-14,gd01,GD01-100,覚悟の表れ(GD01収録),320
2026-07-14,gd01,GD01-100,覚悟の表れ(パラレル)(GD01収録),7980
2026-07-14,gd01,GD01-101,深い愛情,80
2026-07-14,gd01,GD01-102,物資の輸送,50
2026-07-14,gd01,GD01-103,歯車の意地,30
2026-07-14,gd01,GD01-104,革命の気配,30
2026-07-14,gd01,GD01-105,立てよ国民！(GD01収録),80
2026-07-14,gd01,GD01-105,立てよ国民！(パラレル)(GD01収録),420
2026-07-14,gd01,GD01-106,要塞防衛戦,80
2026-07-14,gd01,GD01-107,ファーストコンタクト(GD01収録),50
2026-07-14,gd01,GD01-108,戦略級兵器,50
2026-07-14,gd01,GD01-109,勝利と敗北の軌跡,50
2026-07-14,gd01,GD01-110,ラシードの指示,30
2026-07-14,gd01,GD01-111,エースの戦い,220
2026-07-14,gd01,GD01-111,エースの戦い(パラレル),1480
2026-07-14,gd01,GD01-112,怨讐の果て,80
2026-07-14,gd01,GD01-113,砂漠の虎,50
2026-07-14,gd01,GD01-114,トリントン基地襲撃,30
2026-07-14,gd01,GD01-115,ジオン残党軍,50
2026-07-14,gd01,GD01-116,隠密作戦,30
2026-07-14,gd01,GD01-117,魔女と花嫁(GD01収録),80
2026-07-14,gd01,GD01-117,魔女と花嫁(パラレル)(GD01収録),1980
2026-07-14,gd01,GD01-118,溢れる慈愛(GD01収録),320
2026-07-14,gd01,GD01-118,溢れる慈愛(パラレル)(GD01収録),29800
2026-07-14,gd01,GD01-119,鉄拳制裁,80
2026-07-14,gd01,GD01-120,艦砲射撃(GD01収録),30
2026-07-14,gd01,GD01-121,空中換装,50
2026-07-14,gd01,GD01-122,暗躍するもの,30
2026-07-14,gd01,GD01-123,ネェル・アーガマ,50
2026-07-14,gd01,GD01-124,サイド7(GD01収録),30
2026-07-14,gd01,GD01-125,ザンジバル,50
2026-07-14,gd01,GD01-126,砂漠地下基地,50
2026-07-14,gd01,GD01-127,ガモフ,50
2026-07-14,gd01,GD01-128,資源衛星パラオ,120
2026-07-14,gd01,GD01-129,クサナギ,50
2026-07-14,gd01,GD01-130,第13戦術試験区域,30
2026-07-14,gd02,GD02-001,サイコ・ガンダム,220
2026-07-14,gd02,GD02-001,サイコ・ガンダム(パラレル),1280
2026-07-14,gd02,GD02-002,ガンダムエピオン,320
2026-07-14,gd02,GD02-002,ガンダムエピオン(パラレル),2980
2026-07-14,gd02,GD02-003,ガンダムMk-II（ティターンズ仕様）,80
2026-07-14,gd02,GD02-003,ガンダムMk-II（ティターンズ仕様）(パラレル),320
2026-07-14,gd02,GD02-004,バイアラン,80
2026-07-14,gd02,GD02-005,トールギス,80
2026-07-14,gd02,GD02-005,トールギス(パラレル),780
2026-07-14,gd02,GD02-006,フォビドゥンガンダム,120
2026-07-14,gd02,GD02-007,サイコ・ガンダム（MA形態）,50
2026-07-14,gd02,GD02-008,ガブスレイ,50
2026-07-14,gd02,GD02-009,カラミティガンダム,50
2026-07-14,gd02,GD02-010,レイダーガンダム,50
2026-07-14,gd02,GD02-011,メビウス（ピースメーカー隊）,50
2026-07-14,gd02,GD02-012,コア・ブースター,30
2026-07-14,gd02,GD02-013,ハイザック,80
2026-07-14,gd02,GD02-014,ガルバルディβ,30
2026-07-14,gd02,GD02-015,マラサイ,30
2026-07-14,gd02,GD02-016,バーザム,30
2026-07-14,gd02,GD02-017,デルタプラス（ウェイブライダー形態）,30
2026-07-14,gd02,GD02-018,トーラス,30
2026-07-14,gd02,GD02-019,レイダーガンダム（MA形態）,30
2026-07-14,gd02,GD02-020,エルメス,220
2026-07-14,gd02,GD02-020,エルメス(パラレル),580
2026-07-14,gd02,GD02-021,ガンダムAGE-1 ノーマル,780
2026-07-14,gd02,GD02-021,ガンダムAGE-1 ノーマル(パラレル),2480
2026-07-14,gd02,GD02-022,Gエグゼス,80
2026-07-14,gd02,GD02-023,ガンダムAGE-1 スパロー,80
2026-07-14,gd02,GD02-023,ガンダムAGE-1 スパロー(パラレル),580
2026-07-14,gd02,GD02-024,赤いガンダム,80
2026-07-14,gd02,GD02-024,赤いガンダム(パラレル),780
2026-07-14,gd02,GD02-025,ガンダムヘビーアームズ,50
2026-07-14,gd02,GD02-026,ジェノアスカスタム,50
2026-07-14,gd02,GD02-027,ガンダムAGE-1 タイタス,50
2026-07-14,gd02,GD02-028,マグアナック（アブドル機）,30
2026-07-14,gd02,GD02-029,ガンダムAGE-1 ノーマル,30
2026-07-14,gd02,GD02-030,ジェノアス,30
2026-07-14,gd02,GD02-031,ガンダムAGE-1 タイタス,30
2026-07-14,gd02,GD02-032,白いガンダム,30
2026-07-14,gd02,GD02-033,キケロガ（MA形態）（GQ）,30
2026-07-14,gd02,GD02-034,GQuuuuuuX,30
2026-07-14,gd02,GD02-035,軍警ザク 特殊部隊仕様,30
2026-07-14,gd02,GD02-036,キュベレイ,500
2026-07-14,gd02,GD02-036,キュベレイ(パラレル),1980
2026-07-14,gd02,GD02-037,ガンダムヴァサーゴ,180
2026-07-14,gd02,GD02-037,ガンダムヴァサーゴ(パラレル),980
2026-07-14,gd02,GD02-038,GQuuuuuuX（オメガ・サイコミュ起動時）,420
2026-07-14,gd02,GD02-038,GQuuuuuuX（オメガ・サイコミュ起動時）(パラレル),59800
2026-07-14,gd02,GD02-038,GQuuuuuuX（オメガ・サイコミュ起動時）(パラレル),1480
2026-07-14,gd02,GD02-039,ガザC（ハマーン・カーン専用機）,80
2026-07-14,gd02,GD02-040,ガンダムアシュタロン,80
2026-07-14,gd02,GD02-040,ガンダムアシュタロン(パラレル),500
2026-07-14,gd02,GD02-041,ゲルググ スガイ機（GQ）,80
2026-07-14,gd02,GD02-041,ゲルググ スガイ機（GQ）(パラレル),420
2026-07-14,gd02,GD02-042,ガンダムアシュタロン（MA形態）,50
2026-07-14,gd02,GD02-043,ドートレス・ウェポン,50
2026-07-14,gd02,GD02-044,ドートレス・コマンド,50
2026-07-14,gd02,GD02-045,長距離強行偵察複座型ジン,50
2026-07-14,gd02,GD02-046,セイラ専用軽キャノン,50
2026-07-14,gd02,GD02-047,ガザC,30
2026-07-14,gd02,GD02-048,ザクIII（袖付き仕様）,30
2026-07-14,gd02,GD02-049,ドートレス,30
2026-07-14,gd02,GD02-050,ガ・ゾウム（袖付き仕様）,30
2026-07-14,gd02,GD02-051,01ガンダム,30
2026-07-14,gd02,GD02-052,ガンキャノン（GQ）,30
2026-07-14,gd02,GD02-053,ガンダムX,500
2026-07-14,gd02,GD02-053,ガンダムX(パラレル),2480
2026-07-14,gd02,GD02-054,ガンダム・バルバトス（第1形態）,3480
2026-07-14,gd02,GD02-054,ガンダム・バルバトス（第1形態）(パラレル),69800
2026-07-14,gd02,GD02-054,ガンダム・バルバトス（第1形態）(パラレル),5980
2026-07-14,gd02,GD02-055,ガンダム・グシオンリベイク,780
2026-07-14,gd02,GD02-055,ガンダム・グシオンリベイク(パラレル),4980
2026-07-14,gd02,GD02-056,ガンダムX,120
2026-07-14,gd02,GD02-057,ゼダス,80
2026-07-14,gd02,GD02-058,流星号（グレイズ改弐）,80
2026-07-14,gd02,GD02-059,ガンダムエアマスター,50
2026-07-14,gd02,GD02-059,ガンダムエアマスター(パラレル),1280
2026-07-14,gd02,GD02-060,ガンダムレオパルド,50
2026-07-14,gd02,GD02-060,ガンダムレオパルド(パラレル),580
2026-07-14,gd02,GD02-061,百里,50
2026-07-14,gd02,GD02-062,百錬（アミダ機）,50
2026-07-14,gd02,GD02-063,ガンダムエアマスター（ファイターモード）,30
2026-07-14,gd02,GD02-064,ガンダムレオパルド,30
2026-07-14,gd02,GD02-065,ジェニス改,30
2026-07-14,gd02,GD02-066,ガフラン,30
2026-07-14,gd02,GD02-067,バクト,30
2026-07-14,gd02,GD02-068,ガンダム・バルバトス（第3形態）,30
2026-07-14,gd02,GD02-069,Zガンダム,220
2026-07-14,gd02,GD02-069,Zガンダム(パラレル),1480
2026-07-14,gd02,GD02-070,ガンダム・キマリス,180
2026-07-14,gd02,GD02-070,ガンダム・キマリス(パラレル),680
2026-07-14,gd02,GD02-071,ガンダムMk-II（エゥーゴ仕様）,80
2026-07-14,gd02,GD02-072,百式,80
2026-07-14,gd02,GD02-072,百式(パラレル),1480
2026-07-14,gd02,GD02-073,グレイズリッター（カルタ機／地上戦仕様）,80
2026-07-14,gd02,GD02-073,グレイズリッター（カルタ機／地上戦仕様）(パラレル),420
2026-07-14,gd02,GD02-074,ガンダム・エアリアル（改修型）,120
2026-07-14,gd02,GD02-075,リック・ディアス（赤）,50
2026-07-14,gd02,GD02-076,バスターガンダム,50
2026-07-14,gd02,GD02-077,シュヴァルベ・グレイズ（アイン機）,50
2026-07-14,gd02,GD02-078,ガンダム・ファラクト,50
2026-07-14,gd02,GD02-079,リック・ディアス,420
2026-07-14,gd02,GD02-080,ネモ,30
2026-07-14,gd02,GD02-081,メタス,30
2026-07-14,gd02,GD02-082,シュヴァルベ・グレイズ（ガエリオ機）,30
2026-07-14,gd02,GD02-083,グレイズリッター（地上戦仕様）,30
2026-07-14,gd02,GD02-084,ディランザ ラウダ専用機,30
2026-07-14,gd02,GD02-085,フォウ・ムラサメ,80
2026-07-14,gd02,GD02-085,フォウ・ムラサメ(パラレル),980
2026-07-14,gd02,GD02-086,ジェリド・メサ,50
2026-07-14,gd02,GD02-087,オルガ＆クロト＆シャニ,30
2026-07-14,gd02,GD02-088,フリット・アスノ,80
2026-07-14,gd02,GD02-088,フリット・アスノ(パラレル),2480
2026-07-14,gd02,GD02-089,ララァ・スン,50
2026-07-14,gd02,GD02-090,シャリア・ブル（GQ）,30
2026-07-14,gd02,GD02-091,ハマーン・カーン,180
2026-07-14,gd02,GD02-091,ハマーン・カーン(パラレル),1780
2026-07-14,gd02,GD02-092,シャギア・フロスト,50
2026-07-14,gd02,GD02-093,オルバ・フロスト,30
2026-07-14,gd02,GD02-094,ガロード・ラン＆ティファ・アディール,220
2026-07-14,gd02,GD02-094,ガロード・ラン＆ティファ・アディール(パラレル),2980
